user_id,watch_count
54261430f3,4
bba118a662,4
fafb986435,4
410330d813,4
b8ec978fc7,4
c9a974f947,4
d5055fe775,4
72605eb4be,4
bd9d46790c,4
1b99161064,4
8c6a776e0c,4
b37356eb91,4
179a0b303d,4
41ab62f646,4
4945f7b51f,4
59db0547df,4
a5637fe6b2,4
0b6dacdc90,4
998bbebe60,4
4842950241,4
ff07d8978d,4
56da7df473,4
79d4782719,4
0d98f06a1b,4
62b98e13a3,4
c916e51f19,4
2a6b3ef4a0,4
06fb1bdcc3,4
e9a6ab470c,4
a5667bf1a6,4
083470c024,4
fd90f9d2b2,4
efd96e2dab,4
d82c1e5fb8,4
4d67f40899,4
e16f748ba1,4
e15476a52d,4
ba4261081a,4
7df5b075f4,4
450f9e350b,4
ed73f333e8,4
a726fe5910,4
a0d4f87a2d,4
10591f16f3,4
3bc5a2988b,4
abaede9350,4
a05e039536,4
a0bb96a62d,4
3493737a6c,4
0d9fa368a4,4
f5ca4d1037,4
92c4b5d4b2,4
098401739b,4
9e265467c9,4
7c92d5e2b4,4
2efe846697,4
712d46a44c,4
1d81d4c906,4
ac2817b664,4
619d98b3d0,4
f22cce92d6,4
fc938b91fc,4
3e9f1ececc,4
ac792826b0,4
9581ddf295,4
c432924e19,4
d0e98a955a,4
222ae645a6,4
2fd7703a25,4
61380f3e86,4
806cb4a206,4
90c1cd2649,4
de8fabc66e,4
fb0141f1be,4
dcb3c90ca5,4
d4d3bdddb7,4
226c02a87d,4
06e7739b19,4
df216b83ca,4
13e8bd75bc,4
704a395704,4
2e54d74b59,4
91bf251e69,4
b114530d33,4
ba627cc669,4
cc7dd20a19,4
c445f0ddb1,4
44f465a23a,4
d7a462f527,4
51a8bc1bb2,4
09f8161ccc,4
7b92e74259,4
1d2bc21057,4
b9de4dccb9,4
3b7cf53cce,4
06d9cb41b3,4
1de6c2e17c,4
e176b66676,4
fc43655433,4
b2769eb775,4
b61b3e2bd6,4
3bdd442c64,4
71c7cf05a3,4
3c4c063e9e,4
12d0f99c0f,4
76b2d383af,4
57d24b68a9,4
6606a6a5c4,4
1f061dfc5e,4
e8371748e7,4
ea30763097,4
687f28bc73,4
ea8066522e,4
8f82ff0d7c,4
2596d1ff14,4
e65270d7bd,4
579d7f0ce1,4
be8ce0ecda,4
680c5d33a7,4
109c838a31,4
822bf04abd,4
383c8acdea,4
6768074931,4
545c84fcde,4
513a4e6551,4
bf058734e6,4
abd45bb6b2,4
b47e5fe777,4
cfa62ece6a,4
1a9e34130a,4
2fa1df1610,4
7bd6a12d82,4
ba37d3b4a6,4
0a1d7a5ebb,4
88563cf2c5,4
fed5a97fca,4
f97fa5ba5a,4
c04d001de6,4
eab6faa39a,4
07c79759af,4
11328383b2,4
9583a730ac,4
a5aaeefeb7,4
b79ef24a4b,4
14ebbb5f2d,4
da80a9b0bb,4
def5308863,4
1acb49580f,4
1b95eef502,4
41addca9a5,4
bf9ba92c32,4
f629f5a2c4,4
dff160aa7b,4
e496994a34,4
4588e3a099,4
6cc2decf9b,4
8f9da3aa5c,4
81fa4cbfed,4
1b661a410e,4
1763acf3a7,4
72b37ba52b,4
74ee182803,4
59557c5771,4
911ff71b0c,4
2ab1e2ebd9,4
b8aeae1819,4
e2011ed258,4
46631b72fe,4
cacdbf8a0a,4
e873bfd377,4
841fcc4b3d,4
8131159534,4
f5aad292f1,4
ba8d400d1a,4
df82efecfc,4
fa90065001,4
1b10be06d3,4
982ca9e7f2,4
e3aab7a8cb,4
b373ae9d7a,4
3e57f2a886,4
04aa93286a,4
5d53026b29,4
da5aae8c82,4
dd611953f7,4
66362ecfba,4
c91efe68b1,4
30f8485f2f,4
5feb399e05,4
9f459cf239,4
2097530596,4
e55d4434b9,4
8d8592b699,4
456a48c943,4
01822777e2,4
5398b4a15f,4
fa466aa222,4
b10b5d7ef8,4
b23badbcad,4
0a40f477f7,4
2f5857f2f7,4
416025885c,4
f681be2616,4
5182e61bbb,4
bbefd008b1,4
42afd120b6,4
fe90057205,4
a115c3a9fb,4
2011fb6712,4
d6585df955,4
03e4c0e20e,4
cedf4f7db8,4
b1418739f5,4
6d0ac59393,4
ecd29a46a5,4
21c13f8fe5,4
7754684694,4
64db8bd331,4
55b73d2931,4
f2ad257e0b,4
0f562f3516,4
33fd0857ea,4
61391ceb08,4
b4ec2cd6ca,4
09875e8245,4
9414bb2e6e,4
d5d223ab78,4
b07a348d1b,4
121b091cc4,4
2efd0822d0,4
dbd83fee8e,4
8ffaef1f41,4
c64c8b4052,4
44b9007b6a,4
4ff1b7e300,4
443fb0cd5e,4
c2298f0576,4
cd4e48235f,4
965406ca0e,4
a78b6c4547,4
ec9280a7fb,4
5fc10bb4b2,4
dd3f4c9fb3,4
63249c98c4,4
c336be78af,4
7cf3566a95,4
5d1a22c772,4
fec69b67ff,4
1da35b8678,4
34f14488d3,4
1b6d1e4d5e,4
582291ef40,4
1965038600,4
2753e46e9c,4
ae23c39250,4
28f43b03c2,4
8c0e682f66,4
ed4ceb7b92,4
e2524d9f30,4
23348d513c,4
438b433a7a,4
71a1a0675f,4
c7573547d4,4
42b39f2a6a,4
3a863512da,4
15d284a97a,4
5f18e52997,4
07e2824ff8,4
0649be2269,4
e74e1fb09f,4
b4dad27120,4
a95c6148e5,4
d207869ad5,4
c577566000,4
248f0f2abd,4
b73d8ad6e6,4
fa5bba0d98,4
b9b6f56687,4
0629cfddef,4
135fa802ef,4
5477b06bda,4
2fa03b6771,4
2d005f89e6,4
0a24014a4c,4
6f16d9d983,4
cd76d53873,4
047cc04a83,4
bbff3387ea,4
89bb1b97ff,4
9bcb8b5882,4
2990836f96,4
86d3fb79f7,4
8086f596e2,4
3b39b4feca,4
7949e1f58a,4
a050a5b526,4
bc9b633734,4
b5f4370e7c,4
03737dfbdb,4
1930444c3b,4
f4849712d6,4
f0cc190e93,4
36e66abb5c,4
c24191d270,4
5801ae3005,4
d970f1dba5,4
3937aad40e,4
2229764151,4
06ff72b1d7,4
5a3f432d45,4
8d12bf045c,4
dd1073b7f6,4
75dc2ea9ba,4
665f4d03d7,4
ad8f127259,4
cd6bae56a0,4
a84adcc94f,4
18f123589c,4
656eb32787,4
0f84a14e20,4
0b3af324f3,4
c99fa57733,4
f0130b6870,4
372b2ffb15,4
4aef56dfa3,4
546a55ce72,4
7ea147270e,4
530d52c959,4
d9f108d122,4
cdff5d2697,4
377317eb2f,4
de9759aa2c,4
cc7af25bd0,4
90e77aa50d,4
28626593eb,4
602382ed7b,4
3ba7bad8ff,4
f66c004d39,4
f9953a34f1,4
96e120f38a,4
c252f5363d,4
3ba21166ea,4
fc99931d08,4
7f00c4b6e9,4
3fecf8b433,4
07a072b5e1,4
a87ec124cf,4
22123fa47c,4
d19d102d22,4
2bf283ee6c,4
c588ca33c7,4
536eccfd63,4
2383cb90c1,4
0788ee77df,4
4fbf85db1d,4
965dd5050a,4
19c1401cb2,4
6329a10db0,4
4d1e640094,4
c28ff1d0bc,4
f314bd0c38,4
fb71ea3c0a,4
91c5883e84,4
48093da76e,4
dfa29ecc84,4
b755e223d2,4
ec3770c075,4
e95e64d85a,4
377e00dc65,4
27b0066aa2,4
409549291d,4
ea4a73f21d,4
b2e058896e,4
ffa5388cb1,4
2a2dd5ea65,4
2a55cec554,4
b0692da11a,4
21342673d0,4
c91b9ba507,4
667609a97a,4
0c3acf5e41,4
0dac58fc04,4
c4fcc75de1,4
3cb41b92e6,4
a296ef12c3,4
f0cbaeb0ff,4
4ea3464a22,4
5e14762c63,4
e1b89c624d,4
21f055e9b6,4
6e3789e294,4
f8c71adbe8,4
54b48e08c1,4
d9fb2af3fe,4
20eb0b0518,4
33c74352f4,4
75bc484db9,4
51e6b69f07,4
c9f23a86d0,4
a5ef51afb5,4
9ca0ac18f8,4
bcc9b78a37,4
a8bcc80eac,4
c48d7b23e5,4
a1e16f86a4,4
a78c835c9c,4
2dd546ba53,4
0b71008b4c,4
42accfb0dc,4
ffe8099cea,4
f6bb9892a7,4
f077de0d37,4
568177128e,4
90e4de5c3d,4
4a78c1dd11,4
9d94ee50db,4
4e5607eb0e,4
0cf0b5664a,4
4aea557789,4
cfe00247db,4
82f7265940,4
ff6e97342e,4
644f533da8,4
3bfb24b135,4
6eb60328f0,4
43d54df981,4
e76917615f,4
09e36fecc5,4
64bdd17368,4
1341f4a6fb,4
c66aa6187e,4
8f142d4118,4
d76df836f2,4
910863813c,4
20dfaec681,4
db31528d1c,4
268d18e343,4
c379196e47,4
f826d3f142,4
02e1652777,4
fb3adbb086,4
4b47e86dd1,4
72bc4e0a47,4
595ee28a93,4
079787a0dd,4
7dd4904913,4
266cbe67c7,4
12d5199678,4
3f79c4d55b,4
2f939ca43f,4
b323c84c9a,4
4a9e6d22c3,4
3b7a121c6d,4
7194749a59,4
32edc6c1bd,4
b5cea7924b,4
08be6c2a4e,4
325d0d962b,4
24005cecbe,4
f73ba5687c,4
c6a05e99f2,4
a88b4dafad,4
89ca3dd031,4
8b6e9b7fa3,4
0d7aa02004,4
33b7ef5a60,4
a899dc34c6,4
44db2f2c64,4
6aee9a4c0d,4
fb758789a8,4
3c0679cc36,4
324dc56ee9,4
fbdf142366,4
f056571cec,4
8403b5cc31,4
86142af5ca,4
5d054bc313,4
1a5466e832,4
39206b5295,4
b6300c7761,4
6d808dff9a,4
e73061683c,4
182ab4079b,4
9905706b70,4
918291228f,4
a04359255b,4
b13e633ccb,4
d403088dc0,4
2d76b081ea,4
a54d4d9416,4
bfd9c6e37b,4
9333a5c2f1,4
0e4c5c2719,4
6e5384aa01,4
edba33340d,4
0338505164,4
2b33547f21,4
3aad88ab1f,4
c7aa770c10,4
0c173604ee,4
44a537ae51,4
be23880f0d,4
0ad65cb130,4
6abea6cb50,4
bea8be4b08,4
c1d34c3135,4
5ea21816d4,4
9819ee944d,4
2d922e8e31,4
c0b0b51d8b,4
c4c547a62f,4
d4c770c418,4
c0c864c6cb,4
d8fc643b92,4
bf575b159d,4
5dbc6c330c,4
3e7bcd94fd,4
a53709aa7e,4
494302e378,4
a9b8ef9e59,4
d27b3c4cdc,4
26ee9ccf4e,4
42d41b905f,4
c1d5ee299e,4
a308e6455f,4
8c61f78a69,4
2f96dfd880,4
4c40ff939a,4
a8a81b9346,4
17aadde742,4
b1ab4e62ff,4
0ce058292e,4
0642564ec1,4
bf5820106b,4
6f25e49af3,4
e3fb9b9507,4
8257f3ed26,4
0a3ac84722,4
f913cbe8f3,4
e074d5f4d4,4
32d80452c1,4
6d5b9720c3,4
bb61c4bea3,4
7e5f26d2c6,4
a20444d851,4
f41f17fa76,4
7543c1960d,4
0b3c04be0c,4
b0aaa00f80,4
8e07a6e798,4
62f432b610,4
226fe51975,4
5d56b7f7ac,4
4478b6afe7,4
4b32342481,4
b1bf01a9eb,4
1b9aa3b8e8,4
ad203535ba,4
a1419b0d81,4
0c483ba244,4
bb2cb5db0c,4
73045de871,4
f7ab32aea2,4
cff769a185,4
7a1089510e,4
4ca1d298c4,4
ae0455d309,4
cce98c8176,4
4bb62d5f79,4
a9f3607c33,4
e115b1f6f1,4
193ad9cb80,4
a1eae38fb0,4
06c3794520,4
f4e4474d3d,4
1aa4882b98,4
f33d5143be,4
0e41496c23,4
de7beb1115,4
3f8f8e3aac,4
0381d265de,4
c139e049ec,4
ec55d0998d,4
955ad8c109,4
ba86e90cda,4
784896cbdb,4
7b85508b69,4
a0cf385fbb,4
1e2fc416d0,4
cb0e4e90b4,4
855139a010,4
3bd90f76d8,4
ab9e0e1a33,4
fd10dda2bd,4
d5f9dd1b87,4
14f3d8c475,4
deab677ad2,4
2b331fa4de,4
946bfaec92,4
f8cf9cc0e2,4
352bdac5f0,4
1ee26f5752,4
75ea02b733,4
0a75550c31,4
cb8c626f54,4
c37f0d7e56,4
e7ff640d12,4
47dc8c590d,4
a41d0cdeea,4
03967da000,4
47a0fe0b8b,4
0390a1e0f1,4
7b171a4055,4
e0a566b142,4
24472750fb,4
6ad9d8dc61,4
1842d106ba,4
3fe967317e,4
3575799007,4
4083cf3560,4
94c817e514,4
72b0059680,4
f3e173d038,4
014d417313,4
681aa35f51,4
ddb819b820,4
36b66b14ce,4
bbb7f15f66,4
8d55dfad38,4
a6a3d54cb4,4
fec04f5c32,4
e9edf45a8c,4
0c0cd4b7d6,4
1fda7190d6,4
9f2979a016,4
686feb2455,4
ab51518ac7,4
685e80dcef,4
d0b2fcce33,4
6ce4022b25,4
53434f5ef8,4
1e6efdc0f4,4
68fe41ac01,4
bd416d6806,4
000118a755,4
0597d12877,4
5cde6a6327,4
a94046848a,4
1d9c6e7d20,4
a91ddb210a,4
3c00b02017,4
cbb509d0e4,4
7611cac97f,4
6f3c2c1e70,4
3b26772296,4
90d3bfb770,4
4bf9f4854d,4
697a676a02,4
fb1b34da55,4
995d95d914,4
bd94aa74ee,4
2de501b34b,4
bfc0c28982,4
c96df07295,4
7a0dd2f3bf,4
112e008781,4
5cfe211f8f,4
3106ae9aab,4
4c1c2dae68,4
1793f40b74,4
3d83549343,4
e8f505883b,4
0538d8da42,4
77c767dd9e,4
d475153063,4
8ba0ae1e2c,4
9935776f4a,4
7a8500fa09,4
db411f249c,4
c57decbaa3,4
3a3b1eaa6e,4
656b137211,4
a900a39399,4
2919db6605,4
b6eb1dade7,4
3381e678c5,4
b18b8fd0a1,4
9bc38eb3cd,4
f8c167b55f,4
c34c59de69,4
30946fea78,4
0b604ecc0f,4
512873e623,4
122013b605,4
ee3f64d870,4
5dba2aafb2,4
90da4c6178,4
c113e72c53,4
806f1d62bf,4
a966e6c288,4
2e0fa400c7,4
73307b3d74,4
1e62bdca9b,4
39847e1fff,4
13eaded912,4
f1f83dd7b8,4
c073c7c21c,4
de056416ad,4
72453198ae,4
f195ddae22,4
7c79e5e34c,4
2fb391e633,4
a4c64ead7d,4
5893e6b07a,4
fd35ee5694,4
d64bbe79fc,4
0d1ad88b2e,4
d6098feea6,4
074b0ecbfa,4
268ff94476,4
160760d330,4
2eb518f3c4,4
ea49e29cbd,4
7f68623ef6,4
2e548d09ff,4
30df04e02e,4
67938f84d4,4
8575077cef,4
53ce5532df,4
cf43172221,4
c3e6584ce7,4
3c23da42f1,4
e7e703e67a,4
592e484ee4,4
af5c312559,4
e1686916c4,4
17b2a25912,4
812152a671,4
ca532bd4b7,4
eb9cb461f1,4
99b3d786cd,4
efb13d1429,4
79c9e9f8f3,4
c2e95e69a2,4
5cfaa6f1d0,4
62ebcbb6fc,4
f93463bfc4,4
60f3752a8e,4
1e171bee83,4
95deca1e9f,4
738e11b3d5,4
87406e1cfa,4
cd2950383c,4
86e2748183,4
7c3ae46379,4
5ab4cb8ab8,4
789930b23f,4
c8c0c361ba,4
9946e4dcfd,4
7fde288990,4
0e0bde3e0e,4
08384f85ab,4
9f8567261c,4
2bf10781e8,4
1fefb39df0,4
1338c37e0a,4
840430826f,4
4404388811,4
77f96d2268,4
616eebaca0,4
b2a8858100,4
cddbb6c32d,4
d0bf84a406,4
d552fe6336,4
f1cc90936a,4
3231fa42a0,4
5652ee05ca,4
6211b4ddf7,4
b90c40eb0b,4
36e2d0ee1d,4
b5e1f949b5,4
efa28b63e0,4
038f24d880,4
2c8f2c0e48,4
d8ebd9c825,4
a6a2d7d7a5,4
aa5f8d48a6,4
218aafdc73,4
f983ad9350,4
a5256e2bdf,4
0130bb3f1e,4
4db990ab56,4
c4f9774739,4
5d3eec700e,4
8e3005a1b7,4
7e4ac09e06,4
253353cb7b,4
d8889fcefa,4
c83db90c79,4
2b8fea4cea,4
c508fc52b6,4
8bafaf63d1,4
56e26b19c9,4
ab44b860f3,4
f3d50db3ad,4
0aa3067a4a,4
c0727f363a,4
9df236d9eb,4
31f344f80d,4
8d49fd57a2,4
ae367f556c,4
e3ecbca30a,4
499c2d17ce,4
5ae8fc8cdc,4
680f99be64,4
6f27c4fd90,4
acbda81b4d,4
6ef96b8dd1,4
52cd838bb0,4
86f4b1ab76,4
fd35434f81,4
9b396640cc,4
223c8ca985,4
5d8ac59617,4
9284a0b972,4
ad8d997e9c,4
571fc26c21,4
550db613a4,4
1ed4ecf534,4
8325db980f,4
86337588ce,4
0e920fc166,4
d32ddfef74,4
4d5ccf2f93,4
26b9efb187,4
38a12923f8,4
0bad9a0e73,4
0c1dde46a6,4
d92f8f0cef,4
c49978f308,4
8bcbc5d599,4
e932c8812f,4
711b8fce1a,4
c5e63b073a,4
1a53a46db2,4
3404863a50,4
6f8d7a6c3e,4
a40567a587,4
feb0b22d33,4
0a7ae66ad0,4
5f5e9b42df,4
e2383d7dc2,4
81da88b2af,4
94d819e04f,4
b56f8b323c,4
461f3261b8,4
063dbfc195,4
14a870ed6d,4
bff0dc181e,4
24e0f4f54b,4
9ec5532801,4
87283d765b,4
f5d02e40ff,4
8ddbd74e53,4
9dc0204aa7,4
700c146310,4
29d94d2ffd,4
b8efe56197,4
fd2ad4a5ef,4
af9c9fcd5f,4
ec8519a17b,4
49941ff20b,4
54b0e0c44b,4
27eede40db,4
943aba777a,4
ed38b44df9,4
228e9c8468,4
eeed1268e4,4
57231b0b75,4
8ef9516689,4
6f752aeee7,4
e2a83dd2a7,4
0a03f5fc58,4
81fbf78989,4
2fbaeaf656,4
e95bd5906f,4
10bd70d669,4
04612fba2d,4
bb4cc98979,4
2cb32d885d,4
958b204d87,4
d8cd8f53f9,4
81c621452a,4
93d04d0d56,4
f474d4f6bf,4
848137dff0,4
1577add554,4
000a3ec774,4
a2d18bf60d,4
1d7f78a07f,4
6b7d2a3d8a,4
b8c44bf03a,4
9a51391f4d,4
a3e3b6c1c4,4
df0b63986d,4
a59f11b0ac,4
c2591ca37b,4
f4ec6cd4cf,4
d1bc7ea9c9,4
5a4b707c78,4
27d6794236,4
fd1bd05b50,4
58fb5749ef,4
767fabba82,4
c3ab02fd99,4
a88f68123a,4
15da605e41,4
26ebd757df,4
959aadc75d,4
d17f8b3ab0,4
fce5cbfa2c,4
7f188f8621,4
8e476a078b,4
991205fb19,4
e80864f2f8,4
49b29d8daa,4
7e59db9b3a,4
ba1000e8f2,4
c8692363be,4
b52f13e184,4
ce80069dce,4
e5f2847c90,4
3b2a2027e9,4
4903a26197,4
5f57f2a608,4
5349c92a90,4
c1b4f93d45,4
47c6983448,4
de847f6491,4
8c5d6bbabf,4
ad4244f9f5,4
b57cbde037,4
7c88e23814,4
c31a829906,4
e1d6ada8ec,4
337ec7ed13,4
3f75f6aa97,4
b3a6122869,4
b3eaffc3f9,4
76b05deee0,4
4a1d90099e,4
5211fd964f,4
9272998e6a,4
eedb6018d1,4
d0aaba5f6e,4
b3ca530e9a,4
13ae0c2daf,4
d20a2e9cb3,4
672fa1d197,4
e70fdda65c,4
03064104ab,4
6d29ada292,4
a0fd4d6525,4
93ea52d603,4
4f979e1c7d,4
1d894da14f,4
cec100b31b,4
979c0e5f37,4
1ca9d681a7,4
dd71da67a1,4
536986389f,4
bbcb554d7d,4
c888e61a4f,4
f3b52787f8,4
ba0d579009,4
3da595fce9,4
8dd932c32a,4
78c5e30b78,4
bfe967478e,4
41babd7e46,4
dcddee154b,4
84823d6824,4
1f0f8ca087,4
508936f1b5,4
c0693afc2b,4
173edec224,4
2e50e75550,4
aaabff7f4d,4
402832d6fc,4
197f9ec9dc,4
b70f8f254c,4
8a967fd1f1,4
1642422d45,4
b5fa234dec,4
e653104a73,4
9357f8f54d,4
dda33cef9d,4
4648696e68,4
a89551023e,4
8f2fa8a391,4
294c188ba6,4
4e0c8a308f,4
402ee431d3,4
6594e2e3f8,4
4c67565b17,4
aee8d7a756,4
6cc72b713b,4
70a61c22b9,4
46b9983b0d,4
0a956a3f32,4
2ab83dc730,4
5b6013abd4,4
b8cf55ece9,4
bba44b512a,4
64526fbe25,4
ac0908e5ad,4
3d2eda3168,4
221beaf81b,4
f8fd8e07a6,4
6e64b6e7f6,4
ae3509898d,4
f86842fa7d,4
1efdd84215,4
c2983c66d3,4
a8277b3445,4
b6a353703d,4
0aa256b0e0,4
e49bf4d8e5,4
69639911df,4
4d6ac559f9,4
83d24cf62e,4
f0c79d950d,4
5aec702ca3,4
e39ede871c,4
e3e1d500d8,4
c140bd7a33,4
4233870446,4
272333fb98,4
cb93de1fb0,4
5c55a4bc1c,4
4c48d5f5ed,4
43afd9c23e,4
57448ef9cb,4
5cec966406,4
36d016c625,4
be1f2ccbdd,4
20533c7c96,4
5187237612,4
fefa7739b6,4
21274b628a,4
771b58c8a4,4
700f595cf8,4
a30a6ae157,4
f338f78544,4
a3d8213c96,4
78d825d358,4
c1cfafb0ff,4
5fbc005af2,4
ab7d94429f,4
4807c18997,4
b4a1e77cda,4
540ea93c49,4
e1d564f4ab,4
23a60819c4,4
84340f439a,4
f381484728,4
af7384f19a,4
0a31b4178b,4
829337aad9,4
a97c44350f,4
7a025ad72b,4
4de7ebabb5,4
9cb26cb0e7,4
b62cb1e996,4
6c8638040d,4
bfbd7db67a,4
cce77b3258,4
43f0418cfb,4
7ec196753d,4
77ac07563a,4
7319e8b3c6,4
0af28505f6,4
be2bd3291f,4
e29ccf13b0,4
914b334b9d,4
f746d09baf,4
2f1712c71d,4
0005c8fbac,4
895b5e45b0,4
1de290de38,4
bc32f560e2,4
53839f5a1c,4
0f6eee28fe,4
91cfacd6d3,4
1c0523251e,4
ad362e58ba,4
5b6d4f54ae,4
da85e52771,4
0d939ce790,4
e502026b45,4
046c5cbeaa,4
1c440d4fa5,4
f0b6f9e985,4
12f2496b07,4
fad10ed5a8,4
031715420f,4
c18913e62c,4
77354dff3b,4
39ff4304f3,4
2d6efb1ca2,4
e29a0d3ff9,4
73f877c5c0,4
99a8d5fb18,4
725e42f4c0,4
83de46f0b0,4
c28a4ea1a4,4
7bf4bd8202,4
45a5841b1d,4
aed4f48f52,4
c2e2037e23,4
2e34f0a463,4
2bab23936a,4
093edcfbcd,4
091ed20ac6,4
03cb6b3bbf,4
5363f3b099,4
81d48a24d0,4
f4a6fd4867,4
f2a8d0f08a,4
3f05cb4ee6,4
185e68180b,4
118b850fc2,4
2cc629727e,4
30c99868fa,4
faa8159634,4
2e8777104e,4
f9bb5917bc,4
a8f9e2f2a3,4
a7ddf895bf,4
0db7fe5370,4
c467a2e11e,4
4ccbddd40d,4
0fcfe9495b,4
831e795529,4
836d6852ff,4
7e2a80efa9,4
e69a5c3bf3,4
e79b899d75,4
a3bbaf67e6,4
4c709299ae,4
9917bb4b77,4
8d6a457a64,4
0c690a03a4,4
44e846f987,4
eaa08bb3c9,4
b0f61a07d9,4
21fca4fef6,4
d8feea303a,4
0d9e0f16cb,4
64115d55ec,4
b61fd4e25f,4
eb92308aea,4
2d8ba5a4dd,4
5d378e9c11,4
29cee84eed,4
874c1f214d,4
a031967ad9,4
e711a37977,4
f4a26036e5,4
e14d9b2a4b,4
6e494c16e7,4
194260b258,4
ed3f7c396c,4
6f1b84d0b3,4
d176f6a8d5,4
c53a36d040,4
8a1cd9563c,4
d30baa029d,4
b1886a2265,4
be7ae7134b,4
da1654a9bd,4
c5af2d5b18,4
8b6f359493,4
05a42319c8,4
f7560419ae,4
472e343655,4
8cdbfa86c9,4
e438e519b6,4
a3510e0868,4
f011f6ec51,4
ce133eb394,4
1e066c198f,4
ea654d8678,4
1011dd366d,4
e3851550a6,4
072e2ca0cc,4
2a23ffb166,4
533a41934c,4
fce22089bc,4
40555c16ae,4
8d50d1752e,4
3f960608cf,4
23089acbc9,4
554b277cc0,4
ad19a5a17e,4
b761dfedfd,4
75a3aa577b,4
560fa07576,4
64a1853fa5,4
25a85f0fa5,4
d0b370e0ba,4
58920f0230,4
9887b56c24,4
581cd71b54,4
f55621dd7a,4
a5f598c6b1,4
dbb3e0b367,4
18ac5d6491,4
c0bc073c11,4
f9bab2b045,4
42ca05e2fb,4
bd4a1e7c26,4
c51019ced7,4
3f75b0a174,4
44ed2530a3,4
e650b39229,4
5fe4d73ee5,4
0aadbe62d9,4
51609c7e08,4
a34549c920,4
fcd66cf05a,4
8a504ec96f,4
25ee2662f5,4
638a560255,4
3acd968367,4
169d8100a2,4
00696620d5,4
80e0e3fefb,4
241cc42222,4
962d09007b,4
740e4fd7b2,4
a85b1ada5e,4
46a1efa24b,4
81b90b1b61,4
d69e252c9a,4
de20ef705d,4
12cf8524d3,4
2e0fec3a92,4
726b362d06,4
a86045ac7e,4
2e0eaa0903,4
8e5dccbf66,4
fc115527fc,4
85cd368d0c,4
4619e1d03a,4
0c49190dd7,4
5f85431d49,4
4ce4d855a9,4
1201d7aec4,4
a3c6b811a1,4
016116a834,4
90c2092247,4
e65de2f907,4
29f77d89df,4
2121845d48,4
706c156b98,4
f653728994,4
9299f43ab7,4
ebdbdede3a,4
8dd28cbd44,4
8a34705a49,4
9128f1a632,4
6b56f47a8c,4
eeb1e7260e,4
2404272f4a,4
32f53333cd,4
958f54ec5b,4
9f5bfa28b5,4
4259d18076,4
704c50b4b0,4
95244683db,4
6e7dc61c2a,4
4eac891d33,4
2a6d4366b8,4
7649eecd98,4
021d68b7f9,4
a607b9aa70,4
98201ae9d3,4
76ca82a5d6,4
8ccfa13178,4
1a09d7bb7a,4
b559c535f7,4
3066d8d328,4
1734caf9c3,4
4c4e28214a,4
272ad01878,4
317d17ebbc,4
55df21ce3b,4
e9a6e7f3f2,4
49952c572f,4
95577e3d02,4
b026dd05d7,4
7851dddee9,4
54b34ef665,4
1f0e1013e8,4
16f15daee6,4
01ed8ba6d5,4
d75f7f25e6,4
0081e68225,4
ca6c064674,4
9b44a13c0a,4
974e8ef66f,4
fc25b78bda,4
2505a40a9a,4
b31a6d2e11,4
c8b74eb30a,4
8ac6e40e3b,4
7fd99539eb,4
cf746ea8c1,4
4978955be6,4
8fea2aeb66,4
51dd4ede0b,4
dbeac85721,4
0de6291fbe,4
57164d87b4,4
471e5583ef,4
ed81959c1f,4
2527df78d2,4
8fb7681d46,4
fb816f9d9b,4
ef4fa35e34,4
b07509bf3a,4
ed464e3cf2,4
f49a1bca12,4
bfbe4c2a0a,4
a72a4c7b90,4
ceeac8df91,4
8a366a9360,4
7eb2d79546,4
aaa2dabf81,4
d607833dc6,4
feb8a49b71,4
109f1680ca,4
221d215f3a,4
db630d4e35,4
9b2396c8aa,4
e7ff03802f,4
a8de32f7ce,4
b3e817c5da,4
c4916ae78f,4
3293096440,4
45db7bf22b,4
d728fccdb7,4
20342d1a7e,4
f77c937357,4
0f204b4217,4
d5d6216585,4
2d9b6b10ba,4
358f085e5b,4
844bdd19fb,4
060fc874d5,4
b6178ac671,4
3353dd8333,4
fb530fe628,4
b3bc1b8b48,4
db2b5906b6,4
68f040e595,4
d4336f60a7,4
ce9bffe8ca,4
bb503a8d49,4
72785a5620,4
c4b07d42a3,4
6224fac33e,4
cc696bcb55,4
d76891f361,4
3f7fae452f,4
79bcf0a6e3,4
895afc3ec9,4
b64ea08a0d,4
50becf42d8,4
564e30f9c8,4
8025f1916a,4
626425273b,4
7d5c209c29,4
4dddc08246,4
d5694b0008,4
676e4e4e49,4
b5400a2d5e,4
dfd3e0f48b,4
4d183e35a8,4
abf4d5b5f8,4
519cc670f8,4
9159cd4e65,4
9b5e19b684,4
cef68e2522,4
997164db9f,4
cde6067cec,4
f9c707b8e0,4
ae3803d16d,4
af252804cc,4
feb08e52eb,4
cbc0a692f6,4
64f56f6fa8,4
33e01cc07b,4
e0e3c3aad8,4
25e8f1b975,4
5a24b1adbb,4
d29ef864d8,4
e9a43c1437,4
56e1c05fe9,4
c53fc2783f,4
902a854467,4
9785a87cbf,4
85f5882b85,4
4d55c1c711,4
4a9d4642a6,4
4c14afdfed,4
365f623ae5,4
bdff1217e9,4
a1406498a5,4
721c35e6b0,4
dc10b6c7f2,4
2c01438cca,4
68c331aae4,4
69c7cd544a,4
2f10805e4c,4
